x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
long-short-csi500-csi300-ETE,15.85,-9.53,-5.76,66.48,17.58,12,9,9.06,1.67,520,0.58,14.83,44.32,1.75,52.80
指数-csi500-csi500-DR,2.12,-65.20,-50.23,197.63,7.70,10,8,26.00,0.21,891,1.66,1.97,39.93,0.08,53.65
指数增强-csi500-csi500-DR,22.71,-39.40,-30.13,289.96,30.93,12,8,25.79,0.92,705,1.65,18.69,86.26,0.88,54.40
long-short-csi500-csi500-DR,19.65,-7.90,-6.62,77.20,20.86,11,9,8.34,2.19,227,0.53,15.70,44.32,2.36,56.03
指数-csi500-csi500-ETE,2.12,-65.20,-50.23,197.63,7.70,10,8,26.00,0.21,891,1.66,1.97,39.93,0.08,53.65
指数增强-csi500-csi500-ETE,24.71,-39.61,-29.34,317.39,33.54,11,8,25.37,1.00,445,1.62,19.95,100.37,0.97,56.04
long-short-csi500-csi500-ETE,21.47,-6.10,1.27,108.49,23.29,13,7,8.40,2.36,144,0.54,16.43,57.30,2.56,56.27
指数-hsce-DR,-1.14,-49.29,-40.69,51.11,0.09,17,10,21.67,0.06,1043,1.39,-0.74,20.20,-0.05,50.12
指数增强-hsce-DR,10.53,-40.51,-31.23,60.15,11.10,17,10,21.57,0.57,772,1.38,9.48,34.15,0.49,50.76
long-short-hsce-DR,11.67,-3.01,1.10,34.19,11.28,12,7,4.27,2.61,110,0.27,9.43,16.73,2.74,58.01
指数-hsce-ETE,-1.14,-49.29,-40.69,51.11,0.09,17,10,21.67,0.06,1043,1.39,-0.74,20.20,-0.05,50.12
指数增强-hsce-ETE,9.90,-40.27,-30.83,60.32,10.45,17,9,21.67,0.54,775,1.39,9.05,31.08,0.46,50.60
long-short-hsce-ETE,11.05,-3.17,-0.10,35.43,10.74,13,6,4.46,2.38,238,0.29,8.71,17.12,2.48,58.17
指数-hsi-DR,1.99,-35.59,-28.28,41.10,2.82,9,9,17.92,0.20,918,1.15,2.51,21.03,0.11,52.15
指数增强-hsi-DR,10.44,-28.97,-21.29,56.65,10.93,11,9,17.77,0.65,733,1.14,9.46,28.94,0.59,52.36
long-short-hsi-DR,8.21,-1.84,2.15,22.12,8.09,11,10,3.03,2.62,106,0.19,6.51,12.86,2.71,59.88
指数-hsi-ETE,1.99,-35.59,-28.28,41.10,2.82,9,9,17.92,0.20,918,1.15,2.51,21.03,0.11,52.15
指数增强-hsi-ETE,9.82,-30.17,-21.40,55.85,10.09,14,9,17.84,0.61,732,1.14,8.82,27.76,0.55,52.12
long-short-hsi-ETE,7.61,-2.61,1.43,22.73,7.32,14,7,3.22,2.29,160,0.21,5.88,12.62,2.36,58.29
指数-topix-DR,7.50,-35.31,-28.04,75.62,9.05,12,8,18.79,0.48,794,1.20,7.70,35.68,0.40,53.18
指数增强-topix-DR,20.52,-30.26,-20.71,136.33,22.62,12,8,19.02,1.08,489,1.22,17.25,54.83,1.08,54.37
long-short-topix-DR,12.05,-5.06,-4.29,35.65,12.00,15,7,4.50,2.55,331,0.29,10.22,22.12,2.67,58.02
指数-topix-ETE,7.50,-35.31,-28.04,75.62,9.05,12,8,18.79,0.48,794,1.20,7.70,35.68,0.40,53.18
指数增强-topix-ETE,20.35,-24.86,-18.97,123.69,22.44,11,7,18.58,1.09,335,1.19,17.74,50.24,1.09,54.25
long-short-topix-ETE,11.81,-3.64,2.76,27.69,11.95,11,8,4.16,2.71,128,0.27,11.75,19.41,2.84,59.70
指数-twse-DR,5.47,-28.72,-26.01,89.41,5.52,10,9,14.52,0.44,870,0.93,7.04,17.58,0.38,54.01
指数增强-twse-DR,18.25,-26.93,-15.83,106.82,18.06,10,8,14.51,1.23,319,0.93,18.17,33.55,1.26,55.99
long-short-twse-DR,12.04,-3.90,2.73,29.23,11.91,10,8,3.73,3.07,179,0.24,9.66,23.05,3.23,58.31
指数-twse-ETE,5.47,-28.72,-26.01,89.41,5.52,10,9,14.52,0.44,870,0.93,7.04,17.58,0.38,54.01
指数增强-twse-ETE,12.20,-22.40,-19.25,93.75,12.24,9,8,13.81,0.90,356,0.88,13.73,23.35,0.88,54.93
long-short-twse-ETE,6.21,-3.18,0.05,19.27,6.37,10,7,3.22,1.89,186,0.21,5.87,9.87,1.93,55.46
