,tradeDate,ticker,r,industryID1,industryName1
70,2012-07-31,000559,0.01855398,1030311.0,汽车
71,2012-07-31,600223,-0.10419432,1030320.0,房地产
72,2012-07-31,600868,0.19526992,1030318.0,公用事业
73,2012-07-31,600139,0.00967705,1030328.0,综合
74,2012-07-31,300102,0.16420754,1030312.0,电子
75,2012-07-31,600121,-0.08168387,1030302.0,采掘
76,2012-07-31,002147,0.00851985,1030320.0,房地产
77,2012-07-31,000586,0.03433929,1030327.0,通信
78,2012-07-31,000752,-0.01856906,1030314.0,食品饮料
79,2012-07-31,600681,0.16170989,1030318.0,公用事业
80,2012-07-31,300158,0.07723378,1030317.0,医药生物
81,2012-07-31,600212,0.01722827,1030328.0,综合
82,2012-07-31,300268,0.05196043,1030301.0,农林牧渔
83,2012-07-31,300025,0.20947382,1030327.0,通信
84,2012-07-31,000875,0.11665716,1030318.0,公用事业
85,2012-07-31,002005,0.20144697,1030312.0,电子
86,2012-07-31,600734,0.01483704,1030327.0,通信
87,2012-07-31,600180,0.32924449,1030319.0,交通运输
88,2012-07-31,300094,0.03359684,1030301.0,农林牧渔
89,2012-07-31,600755,-0.05455729,1030323.0,商业贸易
90,2012-07-31,300029,-0.00568909,1030308.0,电气设备
91,2012-07-31,002417,0.16854014,1030325.0,计算机
92,2012-07-31,002150,0.01771855,1030309.0,机械设备
93,2012-07-31,600167,0.14295562,1030318.0,公用事业
94,2012-07-31,002432,-0.02399226,1030317.0,医药生物
95,2012-07-31,600789,0.02961408,1030317.0,医药生物
96,2012-07-31,002232,0.03820458,1030325.0,计算机
97,2012-07-31,600507,0.04704049,1030304.0,钢铁
98,2012-07-31,300098,0.07107963,1030327.0,通信
99,2012-07-31,000338,-0.11014303,1030311.0,汽车
100,2012-08-31,300053,0.03228496,1030312.0,电子
101,2012-08-31,002351,0.01681656,1030312.0,电子
102,2012-08-31,600743,0.01399524,1030320.0,房地产
103,2012-08-31,300184,0.02268308,1030312.0,电子
104,2012-08-31,002333,0.05537732,1030306.0,建筑材料
105,2012-08-31,300127,-0.03179734,1030305.0,有色金属
106,2012-08-31,000930,-0.01942872,1030301.0,农林牧渔
107,2012-08-31,300202,0.05747352,1030325.0,计算机
108,2012-08-31,600366,0.08525727,1030305.0,有色金属
109,2012-08-31,600733,0.02196294,1030311.0,汽车
110,2012-08-31,300190,-0.0526923,1030318.0,公用事业
111,2012-08-31,002133,0.02855711,1030320.0,房地产
112,2012-08-31,002154,-0.03502415,1030315.0,纺织服装
113,2012-08-31,600510,-0.02419889,1030320.0,房地产
114,2012-08-31,300186,-0.04721923,1030301.0,农林牧渔
115,2012-08-31,600157,0.20055077,1030302.0,采掘
116,2012-08-31,600562,-0.10245811,1030310.0,国防军工
117,2012-08-31,000413,0.07554869,1030312.0,电子
118,2012-08-31,300215,-0.15345729,1030308.0,电气设备
119,2012-08-31,000060,0.09030856,1030305.0,有色金属
120,2012-08-31,600197,0.03589938,1030314.0,食品饮料
121,2012-08-31,300173,0.00253485,1030309.0,机械设备
122,2012-08-31,600881,0.03211752,1030306.0,建筑材料
123,2012-08-31,300004,-0.12269025,1030309.0,机械设备
124,2012-08-31,300046,-0.01843428,1030312.0,电子
125,2012-08-31,000731,-0.00159014,1030303.0,化工
126,2012-08-31,002437,-0.08405449,1030317.0,医药生物
127,2012-08-31,000157,0.06026909,1030309.0,机械设备
128,2012-08-31,300038,0.11844139,1030326.0,传媒
129,2012-08-31,601898,0.04730564,1030302.0,采掘
130,2012-08-31,300236,0.01742019,1030303.0,化工
131,2012-08-31,000058,-0.01284303,1030323.0,商业贸易
132,2012-08-31,600380,-0.01069988,1030317.0,医药生物
133,2012-08-31,002249,0.00478048,1030308.0,电气设备
134,2012-08-31,000416,-0.04016239,1030322.0,非银金融
135,2012-08-31,600555,0.012563,1030324.0,休闲服务
136,2012-08-31,002472,0.0203738,1030311.0,汽车
137,2012-08-31,300108,-0.02438798,1030317.0,医药生物
138,2012-08-31,002577,0.21959971,1030325.0,计算机
139,2012-08-31,000534,0.04548917,1030317.0,医药生物
140,2012-08-31,300078,0.01475328,1030325.0,计算机
141,2012-08-31,002348,-0.02133566,1030316.0,轻工制造
142,2012-08-31,002031,0.04025852,1030309.0,机械设备
143,2012-08-31,002360,-0.01118305,1030303.0,化工
144,2012-08-31,002113,-0.03582192,1030326.0,传媒
145,2012-08-31,300192,0.03110397,1030326.0,传媒
146,2012-08-31,600356,-0.03734506,1030316.0,轻工制造
147,2012-08-31,600177,0.00268678,1030320.0,房地产
148,2012-08-31,600686,-0.02515388,1030311.0,汽车
149,2012-08-31,000881,-0.02948834,1030303.0,化工
150,2012-08-31,600219,0.0696756,1030305.0,有色金属
151,2012-08-31,002276,0.01669986,1030308.0,电气设备
152,2012-08-31,600067,0.09437901,1030320.0,房地产
153,2012-08-31,002569,0.00255123,1030315.0,纺织服装
154,2012-08-31,600486,-0.0603252,1030303.0,化工
155,2012-08-31,300018,-0.02996775,1030308.0,电气设备
156,2012-08-31,300016,0.02820728,1030317.0,医药生物
157,2012-08-31,600578,-0.1138083,1030318.0,公用事业
158,2012-08-31,300278,0.09804682,1030309.0,机械设备
159,2012-08-31,600829,-0.02871098,1030317.0,医药生物
160,2012-08-31,000620,-0.01833895,1030320.0,房地产
161,2012-08-31,600892,-0.03162692,1030326.0,传媒
162,2012-08-31,300107,0.00354198,1030303.0,化工
163,2012-08-31,300028,-0.03311677,1030327.0,通信
164,2012-08-31,600488,-0.00196618,1030317.0,医药生物
165,2012-08-31,600168,0.0973124,1030318.0,公用事业
166,2012-08-31,300089,0.01814999,1030326.0,传媒
167,2012-08-31,000159,0.02240037,1030303.0,化工
168,2012-08-31,600315,0.02347881,1030303.0,化工
169,2012-08-31,600425,0.15614902,1030306.0,建筑材料
170,2012-08-31,300003,-0.09804295,1030317.0,医药生物
171,2012-08-31,000679,0.16443185,1030320.0,房地产
172,2012-08-31,300049,-0.0007374,1030317.0,医药生物
173,2012-08-31,300054,0.03059751,1030303.0,化工
174,2012-08-31,002250,0.01786875,1030303.0,化工
175,2012-08-31,300131,0.16188181,1030312.0,电子
176,2012-08-31,002226,0.05851235,1030303.0,化工
177,2012-08-31,000543,0.00171723,1030318.0,公用事业
178,2012-08-31,601996,0.00876712,1030316.0,轻工制造
179,2012-08-31,000008,-0.02223128,1030309.0,机械设备
180,2012-08-31,300223,0.04626372,1030312.0,电子
181,2012-08-31,601186,0.07761653,1030307.0,建筑装饰
182,2012-08-31,300043,0.00180148,1030326.0,传媒
183,2012-08-31,002025,0.00468318,1030310.0,国防军工
184,2012-08-31,002497,0.04799448,1030303.0,化工
185,2012-08-31,000780,0.09465039,1030302.0,采掘
186,2012-08-31,300047,-0.06508488,1030325.0,计算机
187,2012-08-31,300066,-0.03829108,1030309.0,机械设备
188,2012-08-31,300133,0.11223552,1030326.0,传媒
189,2012-08-31,600153,-0.01331708,1030319.0,交通运输
190,2012-08-31,000537,0.00370542,1030320.0,房地产
191,2012-08-31,300007,-0.1325276,1030309.0,机械设备
192,2012-08-31,600210,-0.01750213,1030316.0,轻工制造
193,2012-08-31,002595,0.03098217,1030309.0,机械设备
194,2012-08-31,002503,0.01276992,1030315.0,纺织服装
195,2012-08-31,600657,-0.02841143,1030320.0,房地产
196,2012-08-31,002451,0.38509317,1030308.0,电气设备
197,2012-08-31,000631,-0.04818977,1030320.0,房地产
198,2012-08-31,000560,0.00273423,1030320.0,房地产
199,2012-08-31,600533,-0.18262376,1030320.0,房地产
200,2012-09-28,600533,0.04085741,1030320.0,房地产
201,2012-09-28,300164,0.01562858,1030302.0,采掘
202,2012-09-28,000716,0.05841778,1030314.0,食品饮料
203,2012-09-28,600578,0.13458541,1030318.0,公用事业
204,2012-09-28,300108,-0.04371012,1030317.0,医药生物
205,2012-09-28,600671,-0.00258398,1030317.0,医药生物
206,2012-09-28,002581,-0.02089685,1030317.0,医药生物
207,2012-09-28,000950,-0.00194038,1030317.0,医药生物
208,2012-09-28,000415,0.08734171,1030322.0,非银金融
209,2012-09-28,000526,0.13008008,1030326.0,传媒
210,2012-09-28,002365,0.0209748,1030317.0,医药生物
211,2012-09-28,600577,-0.02941883,1030308.0,电气设备
212,2012-09-28,300117,0.06660865,1030306.0,建筑材料
213,2012-09-28,300173,-0.04900721,1030309.0,机械设备
214,2012-09-28,002325,0.01403638,1030307.0,建筑装饰
215,2012-09-28,300191,-0.08533979,1030302.0,采掘
216,2012-09-28,000908,0.00122705,1030317.0,医药生物
217,2012-09-28,300254,-0.00117247,1030317.0,医药生物
218,2012-09-28,600020,0.05109183,1030319.0,交通运输
219,2012-09-28,000620,-0.03943884,1030320.0,房地产
220,2012-09-28,300186,0.06959403,1030301.0,农林牧渔
221,2012-09-28,600733,-0.04231028,1030311.0,汽车
222,2012-09-28,002400,0.14354332,1030326.0,传媒
223,2012-09-28,002113,0.07296597,1030326.0,传媒
224,2012-09-28,300028,-0.03434438,1030327.0,通信
225,2012-09-28,000615,0.02948557,1030320.0,房地产
226,2012-09-28,002447,0.04239927,1030326.0,传媒
227,2012-09-28,600988,-0.13635221,1030305.0,有色金属
228,2012-09-28,002323,-0.00302857,1030306.0,建筑材料
229,2012-09-28,000756,-0.0129927,1030317.0,医药生物
230,2012-09-28,600882,0.04754467,1030314.0,食品饮料
231,2012-09-28,600643,0.00900069,1030322.0,非银金融
232,2012-09-28,300141,-0.05028398,1030308.0,电气设备
233,2012-09-28,000042,0.08396798,1030320.0,房地产
234,2012-09-28,300246,0.12627395,1030317.0,医药生物
235,2012-09-28,300107,-0.01174565,1030303.0,化工
236,2012-09-28,300075,0.12133382,1030325.0,计算机
237,2012-09-28,000788,0.01357733,1030317.0,医药生物
238,2012-09-28,300275,-0.12062567,1030309.0,机械设备
239,2012-09-28,600565,0.04509235,1030320.0,房地产
240,2012-09-28,300190,-0.15916388,1030318.0,公用事业
241,2012-09-28,000413,-0.00839225,1030312.0,电子
242,2012-09-28,600691,0.02126442,1030303.0,化工
243,2012-09-28,600539,0.13745441,1030316.0,轻工制造
244,2012-09-28,600629,0.02461893,1030307.0,建筑装饰
245,2012-09-28,300200,0.02316356,1030303.0,化工
246,2012-09-28,600131,0.04727096,1030318.0,公用事业
247,2012-09-28,600019,0.01091157,1030304.0,钢铁
248,2012-09-28,002350,-0.06342589,1030308.0,电气设备
249,2012-09-28,300120,-0.03425161,1030312.0,电子
250,2012-09-28,600280,-0.10089407,1030323.0,商业贸易
251,2012-09-28,600178,-0.04610336,1030311.0,汽车
252,2012-09-28,600743,0.16206034,1030320.0,房地产
253,2012-09-28,002229,0.08805099,1030316.0,轻工制造
254,2012-09-28,600986,-0.02931675,1030326.0,传媒
255,2012-09-28,000019,-0.01732403,1030323.0,商业贸易
256,2012-09-28,300242,0.02817711,1030326.0,传媒
257,2012-09-28,000584,0.01868414,1030309.0,机械设备
258,2012-09-28,601518,0.09726821,1030319.0,交通运输
259,2012-09-28,002222,0.02439506,1030312.0,电子
260,2012-09-28,300073,-0.00588372,1030303.0,化工
261,2012-09-28,300184,-0.00832881,1030312.0,电子
262,2012-09-28,002280,-0.01603078,1030325.0,计算机
263,2012-09-28,300007,-0.14153188,1030309.0,机械设备
264,2012-09-28,601188,0.13090757,1030319.0,交通运输
265,2012-09-28,600525,0.04074518,1030308.0,电气设备
266,2012-09-28,300247,-0.05933063,1030313.0,家用电器
267,2012-09-28,300047,0.00172423,1030325.0,计算机
268,2012-09-28,000056,0.09846288,1030320.0,房地产
269,2012-09-28,600892,0.00815061,1030326.0,传媒
270,2012-09-28,300043,-0.02570317,1030326.0,传媒
271,2012-09-28,000045,0.07513257,1030312.0,电子
272,2012-09-28,002207,0.11462692,1030302.0,采掘
273,2012-09-28,300236,-0.01624592,1030303.0,化工
274,2012-09-28,600201,-0.05688881,1030301.0,农林牧渔
275,2012-09-28,002116,-0.04355485,1030307.0,建筑装饰
276,2012-09-28,002306,-0.00218125,1030324.0,休闲服务
277,2012-09-28,002558,0.00958863,1030326.0,传媒
278,2012-09-28,002468,0.07966349,1030319.0,交通运输
279,2012-09-28,600719,0.06322296,1030318.0,公用事业
280,2012-09-28,600490,0.19957001,1030305.0,有色金属
281,2012-09-28,600506,0.0210517,1030301.0,农林牧渔
282,2012-09-28,002361,0.00847254,1030303.0,化工
283,2012-09-28,300121,-0.00660529,1030303.0,化工
284,2012-09-28,300112,-0.00439295,1030309.0,机械设备
285,2012-09-28,300097,-0.03723315,1030309.0,机械设备
286,2012-09-28,000695,-0.05632728,1030316.0,轻工制造
287,2012-09-28,600361,-0.02368809,1030323.0,商业贸易
288,2012-09-28,002301,0.00917486,1030316.0,轻工制造
289,2012-09-28,000948,-0.08763453,1030325.0,计算机
290,2012-09-28,300202,0.02568423,1030325.0,计算机
291,2012-09-28,000966,0.05799108,1030318.0,公用事业
292,2012-09-28,000913,0.03397006,1030311.0,汽车
293,2012-09-28,300116,-0.01969365,1030308.0,电气设备
294,2012-09-28,300058,0.14084493,1030326.0,传媒
295,2012-09-28,600763,-0.02961276,1030317.0,医药生物
296,2012-09-28,002276,0.0110006,1030308.0,电气设备
297,2012-09-28,002542,-0.04116984,1030307.0,建筑装饰
298,2012-09-28,002453,0.04588067,1030303.0,化工
299,2012-09-28,600830,-0.04420612,1030322.0,非银金融
300,2012-10-31,300254,-0.10658528,1030317.0,医药生物
301,2012-10-31,600830,-0.10207991,1030322.0,非银金融
302,2012-10-31,002057,-0.18544705,1030305.0,有色金属
303,2012-10-31,002569,-0.03636524,1030315.0,纺织服装
304,2012-10-31,300158,-0.12544179,1030317.0,医药生物
305,2012-10-31,300194,-0.1594696,1030317.0,医药生物
306,2012-10-31,002107,-0.16071331,1030317.0,医药生物
307,2012-10-31,300255,0.01709,1030317.0,医药生物
308,2012-10-31,002462,-0.16788432,1030317.0,医药生物
309,2012-10-31,300269,-0.15036277,1030326.0,传媒
310,2012-10-31,300213,-0.15701721,1030327.0,通信
311,2012-10-31,300063,-0.07741935,1030326.0,传媒
312,2012-10-31,300116,-0.11495536,1030308.0,电气设备
313,2012-10-31,002425,-0.17183835,1030326.0,传媒
314,2012-10-31,300141,-0.1505903,1030308.0,电气设备
315,2012-10-31,300046,-0.11311519,1030312.0,电子
316,2012-10-31,601996,0.20919249,1030316.0,轻工制造
317,2012-10-31,300184,-0.11767391,1030312.0,电子
318,2012-10-31,300149,-0.17171149,1030317.0,医药生物
319,2012-10-31,300097,-0.06765605,1030309.0,机械设备
320,2012-10-31,002548,-0.13065525,1030301.0,农林牧渔
321,2012-10-31,300089,-0.0297039,1030326.0,传媒
322,2012-10-31,300126,-0.06880086,1030309.0,机械设备
323,2012-10-31,002076,-0.17937674,1030312.0,电子
324,2012-10-31,002489,-0.05358568,1030316.0,轻工制造
325,2012-10-31,300076,-0.07354812,1030312.0,电子
326,2012-10-31,300154,-0.11776099,1030309.0,机械设备
327,2012-10-31,002287,-0.1131037,1030317.0,医药生物
328,2012-10-31,300121,-0.07518325,1030303.0,化工
329,2012-10-31,300174,-0.00633984,1030303.0,化工
330,2012-10-31,600480,-0.18839808,1030311.0,汽车
331,2012-10-31,000929,-0.15737684,1030314.0,食品饮料
332,2012-10-31,002600,-0.2144986,1030312.0,电子
333,2012-10-31,002388,-0.1535328,1030312.0,电子
334,2012-10-31,002495,-0.14680313,1030314.0,食品饮料
335,2012-10-31,300235,-0.02408891,1030325.0,计算机
336,2012-10-31,300120,-0.09945827,1030312.0,电子
337,2012-10-31,002542,-0.152755,1030307.0,建筑装饰
338,2012-10-31,002110,-0.10030511,1030304.0,钢铁
339,2012-10-31,300247,-0.09854447,1030313.0,家用电器
340,2012-10-31,300248,-0.08993127,1030325.0,计算机
341,2012-10-31,300100,-0.07995283,1030311.0,汽车
342,2012-10-31,000795,-0.2140811,1030305.0,有色金属
343,2012-10-31,002579,-0.14561369,1030312.0,电子
344,2012-10-31,000797,-0.00872735,1030320.0,房地产
345,2012-10-31,002333,-0.16237811,1030306.0,建筑材料
346,2012-10-31,002640,-0.0858799,1030323.0,商业贸易
347,2012-10-31,300252,-0.1575188,1030327.0,通信
348,2012-10-31,002622,-0.13114603,1030308.0,电气设备
349,2012-10-31,300236,-0.0586902,1030303.0,化工
350,2012-10-31,002348,0.01244027,1030316.0,轻工制造
351,2012-10-31,300249,-0.13273065,1030313.0,家用电器
352,2012-10-31,002599,0.0490184,1030316.0,轻工制造
353,2012-10-31,300018,-0.11722229,1030308.0,电气设备
354,2012-10-31,300143,-0.04696696,1030317.0,医药生物
355,2012-10-31,600291,-0.08788912,1030322.0,非银金融
356,2012-10-31,002505,-0.12617825,1030323.0,商业贸易
357,2012-10-31,002365,-0.14168884,1030317.0,医药生物
358,2012-10-31,002387,-0.22881242,1030312.0,电子
359,2012-10-31,002088,-0.10381286,1030306.0,建筑材料
360,2012-10-31,002488,-0.07534617,1030311.0,汽车
361,2012-10-31,300049,-0.22360329,1030317.0,医药生物
362,2012-10-31,002351,-0.1256372,1030312.0,电子
363,2012-10-31,300280,-0.0144287,1030326.0,传媒
364,2012-10-31,300114,-0.11295133,1030309.0,机械设备
365,2012-10-31,002141,-0.11019887,1030312.0,电子
366,2012-10-31,000756,-0.10042893,1030317.0,医药生物
367,2012-10-31,000019,-0.11224884,1030323.0,商业贸易
368,2012-10-31,300230,-0.13415052,1030303.0,化工
369,2012-10-31,600099,-0.05665255,1030311.0,汽车
370,2012-10-31,002593,-0.12020098,1030307.0,建筑装饰
371,2012-10-31,300062,-0.1778952,1030308.0,电气设备
372,2012-10-31,002295,-0.14728919,1030305.0,有色金属
373,2012-10-31,300112,0.16351196,1030309.0,机械设备
374,2012-10-31,300071,-0.13409577,1030326.0,传媒
375,2012-10-31,000065,-0.14623421,1030307.0,建筑装饰
376,2012-10-31,002485,-0.14508171,1030315.0,纺织服装
377,2012-10-31,600315,-0.05439472,1030303.0,化工
378,2012-10-31,300225,-0.09581402,1030303.0,化工
379,2012-10-31,002291,-0.12097416,1030315.0,纺织服装
380,2012-10-31,002082,-0.13501082,1030306.0,建筑材料
381,2012-10-31,600733,-0.18092567,1030311.0,汽车
382,2012-10-31,300169,-0.2027972,1030303.0,化工
383,2012-10-31,300243,-0.14210295,1030303.0,化工
384,2012-10-31,600255,-0.16636398,1030305.0,有色金属
385,2012-10-31,002319,-0.09705573,1030303.0,化工
386,2012-10-31,300078,-0.11041106,1030325.0,计算机
387,2012-10-31,600463,0.22350553,1030320.0,房地产
388,2012-10-31,002066,-0.13824197,1030306.0,建筑材料
389,2012-10-31,002528,-0.1622442,1030325.0,计算机
390,2012-10-31,002354,-0.10568528,1030326.0,传媒
391,2012-10-31,002461,-0.17997206,1030314.0,食品饮料
392,2012-10-31,002427,-0.08380562,1030303.0,化工
393,2012-10-31,000692,-0.0633654,1030318.0,公用事业
394,2012-10-31,000695,-0.19794026,1030316.0,轻工制造
395,2012-10-31,002520,-0.12933949,1030309.0,机械设备
396,2012-10-31,300276,-0.06887035,1030309.0,机械设备
397,2012-10-31,000413,-0.09529882,1030312.0,电子
398,2012-10-31,002561,-0.11680441,1030323.0,商业贸易
399,2012-10-31,300193,-0.10679108,1030309.0,机械设备
400,2012-11-30,600605,0.12325246,1030323.0,商业贸易
401,2012-11-30,002425,0.14866068,1030326.0,传媒
402,2012-11-30,002057,0.28318264,1030305.0,有色金属
403,2012-11-30,300073,0.12462968,1030303.0,化工
404,2012-11-30,002143,0.11426089,1030326.0,传媒
405,2012-11-30,600643,0.20331973,1030322.0,非银金融
406,2012-11-30,600203,0.17517594,1030312.0,电子
407,2012-11-30,300085,0.1634588,1030325.0,计算机
408,2012-11-30,002568,0.32388485,1030314.0,食品饮料
409,2012-11-30,002076,0.12545024,1030312.0,电子
410,2012-11-30,000796,0.17325211,1030324.0,休闲服务
411,2012-11-30,300117,0.24995762,1030306.0,建筑材料
412,2012-11-30,002515,0.08331112,1030314.0,食品饮料
413,2012-11-30,300008,0.17196291,1030310.0,国防军工
414,2012-11-30,002365,0.11961887,1030317.0,医药生物
415,2012-11-30,002295,0.1272814,1030305.0,有色金属
416,2012-11-30,300254,0.14702404,1030317.0,医药生物
417,2012-11-30,600766,0.15192788,1030305.0,有色金属
418,2012-11-30,002540,0.12350978,1030305.0,有色金属
419,2012-11-30,000683,0.10274158,1030303.0,化工
420,2012-11-30,300149,0.11391282,1030317.0,医药生物
421,2012-11-30,600131,0.17183542,1030318.0,公用事业
422,2012-11-30,000016,0.12055656,1030313.0,家用电器
423,2012-11-30,000668,0.07970805,1030320.0,房地产
424,2012-11-30,300277,0.22051282,1030325.0,计算机
425,2012-11-30,300049,0.12623417,1030317.0,医药生物
426,2012-11-30,002175,0.11639719,1030326.0,传媒
427,2012-11-30,002088,0.17109848,1030306.0,建筑材料
428,2012-11-30,300120,0.17605038,1030312.0,电子
429,2012-11-30,000615,0.11670157,1030320.0,房地产
430,2012-11-30,002416,0.11734185,1030323.0,商业贸易
431,2012-11-30,002284,0.12817878,1030311.0,汽车
432,2012-11-30,000912,0.12667761,1030303.0,化工
433,2012-11-30,002107,0.16352734,1030317.0,医药生物
434,2012-11-30,000020,0.17810761,1030312.0,电子
435,2012-11-30,000004,0.12983828,1030317.0,医药生物
436,2012-11-30,600593,0.10989471,1030324.0,休闲服务
437,2012-11-30,002333,0.12166532,1030306.0,建筑材料
438,2012-11-30,300028,0.17989048,1030327.0,通信
439,2012-11-30,002247,0.34993262,1030326.0,传媒
440,2012-11-30,000862,0.16528334,1030318.0,公用事业
441,2012-11-30,002494,0.1860343,1030315.0,纺织服装
442,2012-11-30,002495,0.12552392,1030314.0,食品饮料
443,2012-11-30,300030,0.27017713,1030317.0,医药生物
444,2012-11-30,600512,0.21538362,1030307.0,建筑装饰
445,2012-11-30,300053,0.0927004,1030312.0,电子
446,2012-11-30,600305,0.33089183,1030314.0,食品饮料
447,2012-11-30,002166,0.08097446,1030317.0,医药生物
448,2012-11-30,000966,0.25720264,1030318.0,公用事业
449,2012-11-30,600560,0.23539931,1030309.0,机械设备
450,2012-11-30,002280,0.09225092,1030325.0,计算机
451,2012-11-30,002420,0.23519096,1030313.0,家用电器
452,2012-11-30,300141,0.13935421,1030308.0,电气设备
453,2012-11-30,600768,0.13318765,1030305.0,有色金属
454,2012-11-30,600480,0.16777518,1030311.0,汽车
455,2012-11-30,600898,0.13022113,1030323.0,商业贸易
456,2012-11-30,300069,0.16542442,1030308.0,电气设备
457,2012-11-30,300194,0.15043458,1030317.0,医药生物
458,2012-11-30,600396,0.10246024,1030318.0,公用事业
459,2012-11-30,002184,0.12357075,1030308.0,电气设备
460,2012-11-30,300223,0.1300595,1030312.0,电子
461,2012-11-30,002181,0.25218353,1030326.0,传媒
462,2012-11-30,600652,0.12682917,1030326.0,传媒
463,2012-11-30,600566,0.17381046,1030317.0,医药生物
464,2012-11-30,600213,0.16982391,1030311.0,汽车
465,2012-11-30,002034,0.32468377,1030318.0,公用事业
466,2012-11-30,300213,0.23416803,1030327.0,通信
467,2012-11-30,002387,0.24038629,1030312.0,电子
468,2012-11-30,002633,0.1406476,1030309.0,机械设备
469,2012-11-30,002071,0.10885906,1030326.0,传媒
470,2012-11-30,300221,0.1462963,1030303.0,化工
471,2012-11-30,000748,0.14226227,1030325.0,计算机
472,2012-11-30,002468,0.10926099,1030319.0,交通运输
473,2012-11-30,002349,0.09314171,1030317.0,医药生物
474,2012-11-30,300151,0.15908555,1030309.0,机械设备
475,2012-11-30,000008,0.09263951,1030309.0,机械设备
476,2012-11-30,000756,0.07283788,1030317.0,医药生物
477,2012-11-30,300025,0.15595693,1030327.0,通信
478,2012-11-30,000498,0.0,1030307.0,建筑装饰
479,2012-11-30,600035,0.09158016,1030319.0,交通运输
480,2012-11-30,300181,0.14307819,1030317.0,医药生物
