x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
long-short-csi500-csi300-ETE,15.54,-9.53,-5.76,66.48,17.56,12,9,9.05,1.64,520,0.58,14.88,44.15,1.72,52.59
指数-csi500-csi500-DR,2.32,-65.20,-50.23,197.63,7.79,10,8,25.95,0.22,891,1.66,2.14,39.55,0.09,53.75
指数增强-csi500-csi500-DR,22.91,-39.40,-30.13,289.96,31.16,12,8,25.74,0.93,705,1.65,18.92,85.67,0.89,54.43
long-short-csi500-csi500-DR,19.63,-7.90,-6.62,77.20,20.97,11,9,8.34,2.19,227,0.53,15.78,43.90,2.35,55.95
指数-csi500-csi500-ETE,2.32,-65.20,-50.23,197.63,7.79,10,8,25.95,0.22,891,1.66,2.14,39.55,0.09,53.75
指数增强-csi500-csi500-ETE,24.87,-39.61,-29.34,317.39,33.65,11,8,25.32,1.01,445,1.62,20.15,100.26,0.98,56.06
long-short-csi500-csi500-ETE,21.41,-6.10,1.27,108.49,23.29,13,7,8.39,2.36,144,0.54,16.46,57.18,2.55,56.19
指数-hsce-DR,-1.34,-49.29,-40.69,51.11,0.16,17,10,21.66,0.05,1043,1.39,-0.63,20.19,-0.06,50.08
指数增强-hsce-DR,10.32,-40.51,-31.23,60.15,11.18,17,10,21.54,0.56,772,1.38,9.52,34.10,0.48,50.74
long-short-hsce-DR,11.68,-3.01,1.10,34.19,11.28,12,7,4.36,2.56,110,0.28,9.46,16.73,2.68,57.94
指数-hsce-ETE,-1.34,-49.29,-40.69,51.11,0.16,17,10,21.66,0.05,1043,1.39,-0.63,20.19,-0.06,50.08
指数增强-hsce-ETE,9.68,-40.27,-30.83,60.32,10.53,17,9,21.63,0.54,775,1.38,9.09,31.03,0.45,50.58
long-short-hsce-ETE,11.05,-3.17,-0.10,35.43,10.75,13,6,4.54,2.33,238,0.29,8.73,17.07,2.43,58.10
指数-hsi-DR,1.96,-35.59,-28.28,41.10,2.91,9,9,17.92,0.20,918,1.15,2.61,21.03,0.11,52.10
指数增强-hsi-DR,10.24,-28.97,-21.29,56.65,11.03,11,9,17.74,0.64,733,1.14,9.51,29.04,0.58,52.33
long-short-hsi-DR,8.03,-2.53,2.15,22.12,8.10,11,10,3.12,2.49,106,0.20,6.52,12.79,2.57,59.84
指数-hsi-ETE,1.96,-35.59,-28.28,41.10,2.91,9,9,17.92,0.20,918,1.15,2.61,21.03,0.11,52.10
指数增强-hsi-ETE,9.65,-30.17,-21.40,55.85,10.21,14,9,17.81,0.61,732,1.14,8.94,28.05,0.54,52.09
long-short-hsi-ETE,7.45,-2.61,1.43,22.73,7.34,14,7,3.31,2.19,160,0.21,5.89,12.62,2.25,58.30
指数-topix-DR,7.32,-35.31,-28.04,75.62,9.20,12,8,18.78,0.47,794,1.20,7.78,36.49,0.39,53.18
指数增强-topix-DR,20.34,-30.26,-20.71,136.33,22.78,12,8,19.00,1.07,489,1.22,17.34,55.34,1.07,54.34
long-short-topix-DR,12.07,-5.06,-4.29,35.65,12.00,15,7,4.54,2.53,331,0.29,10.31,22.06,2.66,58.00
指数-topix-ETE,7.32,-35.31,-28.04,75.62,9.20,12,8,18.78,0.47,794,1.20,7.78,36.49,0.39,53.18
指数增强-topix-ETE,20.12,-24.86,-18.97,123.69,22.59,11,7,18.57,1.08,335,1.19,17.85,51.10,1.08,54.22
long-short-topix-ETE,11.79,-3.64,2.76,27.69,11.93,12,8,4.19,2.68,128,0.27,11.70,19.40,2.81,59.71
指数-twse-DR,5.89,-28.72,-26.01,89.41,5.79,10,9,14.51,0.47,870,0.93,7.09,17.80,0.41,54.10
指数增强-twse-DR,18.41,-26.93,-15.83,106.82,18.35,10,8,14.49,1.24,319,0.93,18.23,33.87,1.27,55.99
long-short-twse-DR,11.74,-3.90,2.73,29.23,11.90,10,8,3.76,2.98,179,0.24,9.68,23.04,3.13,58.25
指数-twse-ETE,5.89,-28.72,-26.01,89.41,5.79,10,9,14.51,0.47,870,0.93,7.09,17.80,0.41,54.10
指数增强-twse-ETE,12.38,-22.40,-19.25,93.75,12.51,9,8,13.79,0.92,356,0.88,13.83,23.60,0.90,54.98
long-short-twse-ETE,5.97,-3.18,0.05,19.27,6.36,10,7,3.25,1.80,186,0.21,5.85,9.86,1.83,55.45
