date,signal_I1,KWN1M_I1,NTN1M_I1,signal_I2,NTN1M_I2,NTN2M_I2,signal_I3,NTN1M_I3,NTN3M_I3,signal_I4,NTN1M_I4,NTN6M_I4,signal_I5,NTN1M_I5,NTN12M_I5,signal_I6,NTN6M_I6,NTN12M_I6
2015-02-19,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-02-20,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,1,-31.6060130946984,31.605
2015-02-23,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-02-24,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-02-25,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,31.2718955284611,-31.354,-1,31.2709133655169,-31.354
2015-02-26,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,31.2850062511613,-31.343,0,-0,0
2015-02-27,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,31.2894350949222,-31.35,0,-0,0
2015-03-02,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-03-03,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,31.2028042829352,-31.261,0,-0,0
2015-03-04,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,31.2956628560533,-31.355,0,-0,0
2015-03-05,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-03-06,1,-31.6300839626221,31.62,0,-0,0,0,-0,0,0,-0,0,-1,31.4688184358091,-31.54,0,-0,0
2015-03-09,1,-31.5747341328647,31.563,0,-0,0,0,-0,0,0,-0,0,-1,31.4157348669713,-31.478,-1,31.4171648287208,-31.478
2015-03-10,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,31.6166847981933,-31.69,0,-0,0
2015-03-11,1,-31.767143526665,31.76,0,-0,0,0,-0,0,0,-0,0,-1,31.6227133073744,-31.707,-1,31.6419724730313,-31.707
2015-03-12,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,31.4804038943855,-31.575,-1,31.4929274750279,-31.575
2015-03-13,1,-31.7548121199374,31.74,-1,31.7087551249279,-31.775,-1,31.7019780291479,-31.765,-1,31.6759032014031,-31.745,0,-0,0,1,-31.6479133254905,31.635
2015-03-16,-1,31.6599626584743,-31.67,0,-0,0,0,-0,0,0,-0,0,-1,31.5473151144904,-31.645,-1,31.5681236673272,-31.645
2015-03-17,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,31.3991414145707,-31.496,-1,31.4203369637128,-31.496
2015-03-18,-1,31.248673398086,-31.265,0,-0,0,0,-0,0,-1,31.2109156770262,-31.28,-1,31.1614027744222,-31.29,-1,31.2001175585328,-31.29
2015-03-19,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,31.3579021580982,-31.454,-1,31.3684841583684,-31.454
2015-03-20,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,31.257081974451,-31.322,-1,31.2591499444112,-31.322
2015-03-23,-1,31.2196323964949,-31.23,0,-0,0,0,-0,0,0,-0,0,-1,31.1436674789629,-31.232,-1,31.1678742760652,-31.232
2015-03-24,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-03-25,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-03-26,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-03-27,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-03-30,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-03-31,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-04-01,-1,31.19725040466,-31.22,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-04-02,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-04-03,0,-0,0,0,-0,0,0,-0,0,1,-30.800206199943,30.795,0,-0,0,0,-0,0
2015-04-06,0,-0,0,0,-0,0,0,-0,0,1,-30.8297929847942,30.825,0,-0,0,0,-0,0
2015-04-07,1,-31.0041998542106,30.997,0,-0,0,0,-0,0,1,-30.9247001102258,30.915,1,-30.8966090482798,30.875,0,-0,0
2015-04-08,-1,31.0550447940684,-31.065,0,-0,0,0,-0,0,1,-30.9893977905943,30.987,0,-0,0,0,-0,0
2015-04-09,0,-0,0,0,-0,0,0,-0,0,0,-0,0,1,-31.1134082214151,31.11,0,-0,0
2015-04-10,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-04-13,1,-31.3487610325279,31.34,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-04-14,-1,31.2169739706466,-31.23,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-04-15,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-04-16,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-04-17,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-04-20,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-04-21,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-04-22,0,-0,0,0,-0,0,0,-0,0,0,-0,0,1,-30.9403725898372,30.935,0,-0,0
2015-04-23,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-04-24,1,-30.7189813790774,30.708,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,30.5862991954676,-30.65
2015-04-27,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-04-28,-1,30.4234132802932,-30.435,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-04-29,1,-30.4331013258308,30.421,0,-0,0,0,-0,0,0,-0,0,0,-0,0,1,-30.3168181896365,30.312
2015-04-30,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-05-01,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-05-04,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-05-05,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-05-06,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-05-07,1,-30.8079240409723,30.795,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-05-08,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-05-11,1,-30.8371951508797,30.83,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-05-12,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-05-13,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-05-14,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-05-15,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-05-18,1,-30.4415689063184,30.431,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-05-19,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-05-20,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,30.3299789789988,-30.393
2015-05-21,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-05-22,0,-0,0,0,-0,0,0,-0,0,0,-0,0,1,-30.3189473610848,30.313,0,-0,0
2015-05-25,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-05-26,1,-30.6610948216878,30.654,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-05-27,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-05-28,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-05-29,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-06-01,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-06-02,-1,30.774235800806,-30.785,0,-0,0,0,-0,0,1,-30.6940205338407,30.69,0,-0,0,0,-0,0
2015-06-03,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-06-04,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-06-05,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-06-08,-1,31.0782790597721,-31.088,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-06-09,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-06-10,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-06-11,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-06-12,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-06-15,1,-30.8782807001488,30.87,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-06-16,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-06-17,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-06-18,0,-0,0,0,-0,0,0,-0,0,0,-0,0,1,-30.5101704078953,30.493,0,-0,0
2015-06-19,0,-0,0,0,-0,0,0,-0,0,1,-30.5744756023603,30.57,1,-30.5396638235514,30.534,0,-0,0
2015-06-22,0,-0,0,0,-0,0,0,-0,0,0,-0,0,1,-30.5473611828894,30.533,0,-0,0
2015-06-23,0,-0,0,0,-0,0,0,-0,0,0,-0,0,1,-30.6733857219026,30.668,0,-0,0
2015-06-24,0,-0,0,0,-0,0,0,-0,0,0,-0,0,1,-30.7688489917959,30.757,0,-0,0
2015-06-25,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-06-26,1,-30.991301843265,30.975,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-06-29,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-06-30,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-07-01,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-07-02,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-07-03,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-07-06,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-07-07,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-07-08,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-07-09,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-07-10,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-07-13,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-07-14,1,-31.0447960554491,31.03,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-07-15,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-07-16,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-07-17,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-07-20,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-07-21,-1,31.173931508508,-31.185,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-07-22,1,-31.2309154124235,31.22,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-07-23,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-07-24,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-07-27,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-07-28,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-07-29,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-07-30,1,-31.5998712567864,31.59,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-07-31,-1,31.6752500761395,-31.694,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-08-03,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,31.6031128982811,-31.667,0,-0,0
2015-08-04,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-08-05,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-08-06,-1,31.6333931011124,-31.647,0,-0,0,0,-0,0,0,-0,0,0,-0,0,1,-31.5361980337457,31.522
2015-08-07,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-08-10,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-08-11,-1,32.2913251927114,-32.302,-1,32.2642359947092,-32.328,0,-0,0,0,-0,0,-1,32.170888396642,-32.248,0,-0,0
2015-08-12,-1,32.3194119501319,-32.335,0,-0,0,0,-0,0,0,-0,0,-1,32.2120631656876,-32.315,-1,32.2257582055276,-32.315
2015-08-13,1,-32.1453520799079,32.125,0,-0,0,0,-0,0,-1,32.0396458111234,-32.105,-1,32.0072220592121,-32.075,0,-0,0
2015-08-14,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,32.1425507628912,-32.205,0,-0,0
2015-08-17,-1,32.4954714414793,-32.505,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-08-18,0,-0,0,0,-0,0,0,-0,0,-1,32.512312670485,-32.575,-1,32.4806852532517,-32.54,0,-0,0
2015-08-19,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-08-20,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-08-21,1,-32.7598399373878,32.75,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-08-24,-1,32.8950055456136,-32.912,-1,32.8861853526995,-32.95,0,-0,0,0,-0,0,-1,32.8138140374022,-32.888,0,-0,0
2015-08-25,1,-32.6999345696279,32.69,0,-0,0,0,-0,0,-1,32.6237216500866,-32.685,0,-0,0,0,-0,0
2015-08-26,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-08-27,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,32.125935307934,-32.189
2015-08-28,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-08-31,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,32.4007456254367,-32.47
2015-09-01,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-09-02,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-09-03,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-09-04,1,-32.7145770503596,32.707,-1,32.6807302054256,-32.745,-1,32.6730255341866,-32.74,-1,32.6442912192768,-32.72,0,-0,0,0,-0,0
2015-09-07,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-09-08,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-09-09,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-09-10,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-09-11,-1,32.4342473678734,-32.444,-1,32.4238126364313,-32.49,-1,32.4194283068152,-32.49,-1,32.3902613920475,-32.46,-1,32.3679088553262,-32.45,0,-0,0
2015-09-14,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-09-15,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-09-16,-1,32.3846808969356,-32.395,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-09-17,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-09-18,1,-32.4024107818274,32.393,0,-0,0,0,-0,0,0,-0,0,1,-32.3068459413494,32.2,1,-32.305405584563,32.2
2015-09-21,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-09-22,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-09-23,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,33.001825627766,-33.065,0,-0,0
2015-09-24,-1,33.2260983474426,-33.243,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-09-25,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,33.1333946039018,-33.2,0,-0,0
2015-09-28,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,33.1758820048426,-33.235,0,-0,0
2015-09-29,0,-0,0,0,-0,0,0,-0,0,-1,33.1518482861894,-33.215,-1,33.1214913533578,-33.18,0,-0,0
2015-09-30,-1,33.0514558192434,-33.062,0,-0,0,0,-0,0,-1,33.0286805379035,-33.09,-1,33.0013154680286,-33.088,0,-0,0
2015-10-01,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-10-02,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,32.754658901721,-32.815,0,-0,0
2015-10-05,0,-0,0,0,-0,0,0,-0,0,-1,32.4508848714137,-32.51,0,-0,0,0,-0,0
2015-10-06,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-10-07,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-10-08,0,-0,0,1,-32.3594518596345,32.358,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-10-09,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-10-12,-1,32.2679702856689,-32.28,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-10-13,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-10-14,-1,32.3116983724875,-32.327,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-10-15,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-10-16,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-10-19,-1,32.4121133912451,-32.43,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-10-20,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-10-21,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-10-22,-1,32.4450336868088,-32.46,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-10-23,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-10-26,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-10-27,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-10-28,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-10-29,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-10-30,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,32.3904678755041,-32.45,0,-0,0
2015-11-02,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-11-03,-1,32.4158522753213,-32.432,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-11-04,1,-32.4622052303917,32.455,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-11-05,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-11-06,1,-32.7449010963139,32.737,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-11-09,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-11-10,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-11-11,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-11-12,0,-0,0,0,-0,0,0,-0,0,0,-0,0,1,-32.7218652784233,32.71,0,-0,0
2015-11-13,1,-32.8883861662239,32.876,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-11-16,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-11-17,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-11-18,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-11-19,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-11-20,0,-0,0,0,-0,0,0,-0,0,1,-32.4399189222005,32.43,1,-32.4180481697052,32.395,0,-0,0
2015-11-23,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-11-24,-1,32.4417968413277,-32.455,0,-0,0,0,-0,0,1,-32.4049227339943,32.398,-1,32.3914787251809,-32.46,-1,32.3542151436401,-32.46
2015-11-25,0,-0,0,1,-32.4561630425202,32.456,1,-32.4496921219269,32.441,1,-32.429626622097,32.418,0,-0,0,0,-0,0
2015-11-26,0,-0,0,0,-0,0,0,-0,0,0,-0,0,1,-32.4646675508299,32.44,0,-0,0
2015-11-27,0,-0,0,-1,32.637992051629,-32.725,-1,32.6315494909577,-32.72,-1,32.6088123480548,-32.685,-1,32.5957342366387,-32.672,0,-0,0
2015-11-30,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,32.5761356911955,-32.65
2015-12-01,0,-0,0,0,-0,0,0,-0,0,1,-32.6108045837994,32.607,0,-0,0,0,-0,0
2015-12-02,0,-0,0,0,-0,0,0,-0,0,0,-0,0,1,-32.7783965448441,32.725,1,-32.7617199955035,32.725
2015-12-03,0,-0,0,-1,32.6478764960394,-32.71,-1,32.6407258797591,-32.7,-1,32.6147979193857,-32.675,-1,32.6138892678206,-32.78,-1,32.6435023409074,-32.78
2015-12-04,1,-32.7633609723194,32.756,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-12-07,1,-32.9290344289567,32.915,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-12-08,0,-0,0,0,-0,0,0,-0,0,0,-0,0,1,-32.9201238393315,32.85,1,-32.9160981537344,32.85
2015-12-09,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-12-10,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-12-11,0,-0,0,0,-0,0,0,-0,0,1,-33.0922798605154,33.085,0,-0,0,0,-0,0
2015-12-14,1,-32.9428095170919,32.935,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-12-15,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-12-16,0,-0,0,1,-32.7179447124138,32.695,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-12-17,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-12-18,0,-0,0,-1,32.9228797563157,-32.985,-1,32.9216100367673,-32.983,-1,32.8941320241647,-32.965,0,-0,0,1,-32.9176024502604,32.91
2015-12-21,-1,32.9176133684056,-32.93,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-12-22,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-12-23,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-12-24,0,-0,0,-1,32.78638787953,-32.865,-1,32.7837752758396,-32.855,0,-0,0,0,-0,0,1,-32.751767196566,32.734
2015-12-25,0,-0,0,-1,32.7911399577571,-32.865,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-12-28,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-12-29,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2015-12-30,0,-0,0,0,-0,0,0,-0,0,-1,33.0756997095763,-33.14,0,-0,0,0,-0,0
2015-12-31,0,-0,0,-1,32.968059096839,-33.035,-1,32.9602701802939,-33.031,-1,32.9315115071251,-33.01,0,-0,0,1,-32.9490911583336,32.92
2016-01-01,0,-0,0,NaN,NaN,NaN,0,-0,0,-1,32.9473250568297,-33.01,0,-0,0,0,-0,0
2016-01-04,1,-33.3046844962765,33.295,0,-0,0,0,-0,0,0,-0,0,-1,33.2220864806585,-33.29,0,-0,0
2016-01-05,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2016-01-06,0,-0,0,0,-0,0,-1,33.5917380133847,-33.66,-1,33.5678485280031,-33.665,-1,33.5367861149678,-33.61,0,-0,0
2016-01-07,0,-0,0,0,-0,0,0,-0,0,-1,33.5028069466588,-33.565,0,-0,0,0,-0,0
2016-01-08,1,-33.5737319386847,33.556,0,-0,0,-1,33.5510029536678,-33.61,-1,33.5315163159623,-33.61,-1,33.5013355226923,-33.605,0,-0,0
2016-01-11,0,-0,0,-1,33.4469130572749,-33.535,-1,33.447680375517,-33.545,-1,33.4300300400094,-33.542,-1,33.400622236312,-33.518,0,-0,0
2016-01-12,0,-0,0,0,-0,0,0,-0,0,-1,33.5762848034172,-33.66,-1,33.5584484532921,-33.745,-1,33.6112193866061,-33.745
2016-01-13,0,-0,0,-1,33.5707363492765,-33.65,-1,33.577472362657,-33.69,-1,33.5667374653973,-33.705,-1,33.548248174009,-33.68,0,-0,0
2016-01-14,0,-0,0,-1,33.6355688529823,-33.735,-1,33.643788900699,-33.755,-1,33.6352607089305,-33.765,-1,33.6222359285672,-33.8,-1,33.7210316641325,-33.8
2016-01-15,1,-33.6550531696014,33.647,-1,33.6754985656508,-33.82,-1,33.6848463664744,-33.838,-1,33.6800386437638,-33.865,-1,33.665343446699,-33.835,0,-0,0
2016-01-18,0,-0,0,-1,33.6271301128878,-33.69,-1,33.638174409278,-33.715,-1,33.6370117900499,-33.745,-1,33.6230766321748,-33.737,0,-0,0
2016-01-19,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,33.6192989981113,-33.693,-1,33.611180911051,-33.693
2016-01-20,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,33.747468024666,-33.89,-1,33.7441736163149,-33.89
2016-01-21,0,-0,0,0,-0,0,0,-0,0,-1,33.7097094622763,-33.775,-1,33.7172503483892,-33.805,0,-0,0
2016-01-22,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2016-01-25,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
