Row,x00001,x00002,x00003,x00005,x00006,x00011,x00012,x00016,x00017,x00027,x00066,x00101,x00175,x00267,x00288,x00386,x00388,x00669,x00688,x00700,x00762,x00857,x00883,x00939,x00941,x01038,x01044,x01093,x01109,x01113,x01177,x01299,x01398,x01810,x01928,x01997,x02007,x02018,x02020,x02269,x02313,x02318,x02319,x02382,x02388,x02628,x03328,x03690,x03988
2012-04-25,0,0,-0.002,0,0,0,-0.00560000000000005,0,0,0,0,0,0,0,0,0,0,0,0.0241,0,0,0,0,0,0,0,-0.00439999999999996,0,0,NaN,0,0,0,NaN,0,0,0.0152000000000001,0.00209999999999999,0,NaN,0.0186999999999999,-0.00160000000000005,0,0,0,-0.012,0,NaN,0
2012-04-26,0,0,-0.005,0,0,0,-0.0123,0,0,0,0,0,0,0,0,0,0,0,0.0198,0,0,0,0,0,0,0,0.0268999999999999,0,0,NaN,0,0,0,NaN,0,0,0.00299999999999989,0,0,NaN,0.00140000000000007,0.0248999999999999,0,0,0,0.0145999999999999,0,NaN,0
2012-04-27,0,0,-0.004,0,0,0,-0.00570000000000004,0,0,0,0,0,0,0,0,0,0,0,0.00730000000000008,0,0,0.0301,-0.00119999999999998,0,0,0,-0.0189,0,0,NaN,0,0,0,NaN,0,0,-0.0179,-0.0399,0,NaN,0,0.000799999999999912,0,0,0,-0.00239999999999996,0,NaN,0
2012-04-30,0,0,0.004,0,0,0,0.0103,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0.0103,0.016,0,0,0,0.0205,0,0,NaN,0,0,0,NaN,0,0,0.0243,0.00219999999999998,0,NaN,0.0266999999999999,0.0172000000000001,0,0,0,0.012,0,NaN,0
2012-05-02,0,0,0.002,0,0,0,0.0011000000000001,0,0,0,0,0,0,0,0,0,0,0,0.0130999999999999,0,0,-0.00339999999999996,0.0145,0,0,0,-0.00239999999999996,0,0,NaN,0,0,0,NaN,0,0,-0.00619999999999998,0.0153000000000001,0,NaN,0,0.0216000000000001,0,0,0,0.0214000000000001,0,NaN,0
2012-05-03,0,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210999999999999,0,0,-0.0137,-0.00119999999999998,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0.0157,-0.00649999999999995,0,NaN,0,0.0127999999999999,0,0,0,0.00930000000000009,0,NaN,0
2012-05-04,0,0,0.00299999999999989,0,0,0,-0.0135999999999999,0,0,0,0,0,0,0,0,0,0,0,-0.0195,0,0,-0.019,-0.0131,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,-0.0185,-0.0238,0,NaN,0,-0.0179,0,0,0,-0.00690000000000002,0,NaN,0
2012-05-07,0,0,-0.00700000000000001,0,0,0,-0.016,0,0,0,0,0,0,0,0,0,0,0,-0.0317,0,0,-0.0335,-0.0423,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,-0.0629,-0.0488,0,NaN,0,-0.0371,0,0,0,-0.0442,0,NaN,0
2012-05-08,0,0,0.00299999999999989,0,0,0,-0.0244,0,0,0,0,0,0,0,0,0,0,0,-0.00970000000000004,0,0,-0.00729999999999997,-0.00629999999999997,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,NaN,0,0.0031000000000001,0,0,0,-0.00729999999999997,0,NaN,0
2012-05-09,0,0,-0.0101,0.00649999999999995,0,0.000899999999999901,-0.0143,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299,-0.0129,-0.0241,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,NaN,0,-0.0266999999999999,0,0,0,-0.0123,0,NaN,0
2012-05-10,0,0,0,-0.00649999999999995,0,-0.00749999999999995,-0.00119999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00619999999999998,-0.0205,-0.0091,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,NaN,0,-0.00480000000000003,0,0,0,0,0,NaN,0
2012-05-11,0,0,0,-0.00939999999999996,0,-0.00949999999999995,-0.0327,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199,-0.00760000000000005,-0.021,-0.0141,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,NaN,0,-0.0243,0,0,0,-0.0184,0,NaN,0
2012-05-14,0,0,0,-0.0102,0,0,0.00629999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109,-0.0172,-0.0174,-0.0215,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,NaN,0,-0.0199,0,0,0,-0.0202,0,NaN,0
2012-05-15,0,0,0,0.0162,0,0.0174000000000001,0.00120000000000009,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00949999999999995,0.0253000000000001,0.00140000000000007,-0.00180000000000002,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,NaN,0,0.0314000000000001,0,0,0,0.00209999999999999,0,NaN,0
2012-05-16,0,0,0,-0.0242,0,-0.0218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0653,-0.038,-0.0355,-0.0275,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0
2012-05-17,0,0,0,-0.00980000000000003,0,-0.0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00170000000000003,0,0.00849999999999995,-0.00939999999999996,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0
2012-05-18,0,0,0,-0.0312,0,0.00099999999999989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00680000000000003,-0.002,0.00560000000000005,-0.0152,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0.0197000000000001,0,NaN,0,0,0,0,0,0,0,NaN,0
2012-05-21,0,0,0,-0.0102,0,-0.00780000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137,0,0,0.00390000000000001,0,0,0,0,0,NaN,-0.0249,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0
2012-05-22,0,0,0,0.00629999999999997,0,-0.00490000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135999999999999,0,0,0.00960000000000005,0,0,0,0,0,NaN,0.00849999999999995,0,0,NaN,0,0,0,0.0408999999999999,0,NaN,0,0,0,0,0,0,0,NaN,0
2012-05-23,0,0,0,-0.0118,0,-0.00790000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170000000000003,0,0,-0.021,0,0,0,0,0,NaN,-0.00839999999999996,0,0,NaN,0,0,0,0.0215000000000001,0,NaN,0,0,0,0,0,0,0,NaN,0
2012-05-24,0,0,0,-0.00960000000000005,0,0.0069999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024,0,0,-0.00580000000000003,0,0,0,0,0,NaN,0.0127999999999999,0,0,NaN,0,0,0,-0.0286,0,NaN,0,0,0,0,0,0,0,NaN,0
2012-05-25,0,0,0,0.00879999999999992,0,0.0069999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211,0,0,0.00780000000000003,0,0,0,0,0,NaN,-0.00419999999999998,0,0,NaN,0,0,0,-0.00839999999999996,0,NaN,0,0,0,0,0,0,0,NaN,0
2012-05-28,0,0,0,0.00160000000000005,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00539999999999996,0,0,0.0117,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0.0105999999999999,0,NaN,0,0,0,0,0,0,0,NaN,0
2012-05-29,0,0,0,0.00320000000000009,0,0.00790000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192000000000001,0,0,0,0,0,NaN,-0.0127,0,0,NaN,0,0,0,0.0335000000000001,0,NaN,0,0,0,0,0,0,0,NaN,0
2012-05-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0.0081,0,NaN,0,0,0,0,0,0,0,NaN,0
2012-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0412,0,0,0,0,0,0.0247999999999999,0,0,0,0,0,NaN,0.0170999999999999,0,0,NaN,0,0,0,-0.0141,0,NaN,0,0,0,0,0,0,0,NaN,0
2012-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241,0,0,0,0,0,0,0,0,0,0,0,NaN,-0.0125999999999999,0,0,NaN,0,0,0,-0.0286,0,NaN,0,0,0,0,0,0,0,NaN,0
2012-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,-0.0301,0,0,0,0,0,0,0,0,0,0,0,NaN,-0.0468,0,0,NaN,0,0,0,-0.0546,0,NaN,0,0,0,0,0,0,0,NaN,0
2012-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0.0155000000000001,0,0,0,0,0,0,0,0,0,0,0,NaN,0.0492999999999999,0,0,NaN,0,0,0,0.0333000000000001,0,NaN,0,0,0,0,0,0,0,NaN,0
2012-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0.00439999999999996,0,0,0,0,0,0,0,0,0,0,0.0309999999999999,NaN,0.0342,0,0,NaN,0,0,0,0.00219999999999998,0,NaN,0,0,0,0,0,0,0,NaN,0
2012-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,-0.00980000000000003,0.0243,0,0,0,0,0,0,0,0,0,-0.00139999999999996,NaN,-0.0124,0,0,NaN,0,0,0,0.0279,0,NaN,0,0,0,0,0,0,0,NaN,0
2012-06-08,0,0,0,0,0,0,-0.00749999999999995,0,0,0,0,0,0,0,NaN,0,0,-0.022,0.0248999999999999,0,0,0,0,0,0,0,0,0,0.0205,NaN,0.0125999999999999,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0
2012-06-11,0,0,0,0,0,0,0.0276000000000001,0,0,0,0,0,0,0,NaN,0,0,0.0606,0.0291999999999999,0,0,0,0,0,0,0,0,0,0.0282,NaN,0.00409999999999999,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0
2012-06-12,0,0,0,0,0,0,0.00609999999999999,0,0,0,0,0,0,0,NaN,0,0,-0.0286,0.0142,0,0,0,0,0,0,0,0,0,0.0222,NaN,0.0537000000000001,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0
2012-06-13,0,0,0,0,0,0,-0.00249999999999995,0,0,0,0,0,0,0,NaN,0,0,0.0206999999999999,0.0185999999999999,0,0,0,0,0,0,0,0,0,0.00259999999999994,NaN,0.0430999999999999,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0
2012-06-14,0,0,0,0,0,0,-0.00739999999999996,0,0,0,0,0,0,0,NaN,0,0,-0.0427,-0.0149,0,0,0,0,0,0,0,0,0,-0.0165999999999999,NaN,-0.00749999999999995,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0
2012-06-15,0,0,0,0,0,0,0.0224,0,0,0,0,0,0,0,NaN,0,0,0.0111000000000001,0.0289999999999999,0,0,0,0,0,0,0,0,0,0.0181,NaN,0.0114000000000001,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0
2012-06-18,0,0,0,0,0,0,0.0158,0,0,0,0,0,0,0,NaN,0,0,0.0143,0.0270999999999999,0,0,0,0,0,0,0,0,0,0.00130000000000008,NaN,0.0112000000000001,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0
2012-06-19,0,0,0,0,0,0,0.00239999999999996,0,0,0,0,0,0,0,NaN,0,0,-0.0293,-0.033,0,0,0,0,0,0,0,0,0,-0.00249999999999995,NaN,0.0259,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0
2012-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0.0258,-0.0182,0,0,0,0,0,0,0,0,0,0.00639999999999996,NaN,-0.0108,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0,0,0.002,0,NaN,0
2012-06-21,0,0,0,0,0,0,-0.012,0,0,0,0,0,0,0,NaN,0,0,0,-0.0394,0,0,0,0,0,0,0,0,0,-0.0532,NaN,-0.0474,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0,0,-0.0152,0,NaN,0
2012-06-22,0,0,0,0,0,0,-0.0169,0,0,0,0,0,0,0,NaN,0,0,0,0.00960000000000005,0,0,0,0,0,0,0,0,0,0.012,NaN,-0.0383,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0,0,-0.0227000000000001,0,NaN,0
2012-06-25,0,0,0,0,0,0,0.00120000000000009,0,0,0,0,0,0,0,NaN,0,0,0,0.00239999999999996,0,0,0,0,0,0,0,0,0,-0.00890000000000002,NaN,0.0359,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0,0,-0.0116000000000001,0,NaN,0
2012-06-26,0,0,0,0.00590000000000002,0,0.00780000000000003,0,0,0,0,0,0,0,0,NaN,0,0,0,0.0238,0,0,-0.00700000000000001,0,0,0,0,0,0,0,NaN,0.0307999999999999,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0,0,0.0192000000000001,0.00600000000000001,NaN,0
2012-06-27,0,0,0,0.0028999999999999,0,0.0164,0.0234000000000001,0,0,0,0,0,0,0,NaN,0,0,0,0.0429999999999999,0,0,-0.02,0,0,0,0,0,-0.0732,0,NaN,0.0299,0,0,NaN,0,0,0,0,0,NaN,0,0,0.00499999999999989,0,0,0.0208999999999999,0.016,NaN,0
2012-06-28,0,0,0,-0.00370000000000004,0,-0.000900000000000012,-0.00119999999999998,0,0,0,0,0,0,0,NaN,0,0,0,0,-0.0284,0,-0.00719999999999998,0,0,0,0,0,-0.0263,0,NaN,0.0072000000000001,0,0,NaN,0,0,0,0,0,NaN,0,0,0.0185,0,0,-0.00919999999999999,-0.0157,NaN,0
2012-06-29,0,0,0,0.00590000000000002,0,0.00570000000000004,0,0,0,0.0311999999999999,0,0,0,0,NaN,0,0,0,0,0.0309999999999999,0,0.0237000000000001,0,0,0,0,0,0.0486,0,NaN,0.00360000000000005,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0,0,0.0330999999999999,0.038,NaN,0
2012-07-03,0,0,0,0.0139,0,0.0113000000000001,0,0,0,-0.0115,0,0,0,0,NaN,0,0,0,0,0.0265,0,0.00299999999999989,0,0,0,0,0,-0.0567,0,NaN,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0.0490999999999999,0,0,0.0446,0.00580000000000003,NaN,0
2012-07-04,0,0,0,-0.0129,0,-0.00649999999999995,0,0,0,0.00320000000000009,0,0,0,0,NaN,0,0,0,0,0.00780000000000003,0,-0.013,0,0,0,0,0,0.0383,0,NaN,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0,0,-0.00960000000000005,-0.00570000000000004,NaN,0
2012-07-05,0,0,0,0.0051000000000001,0,0.00279999999999991,0,0,0,-0.00529999999999997,0,0,0,0,NaN,0,0,0,0,0.0111000000000001,0,0.0081,0,0,0,0,0,0.0263,0,NaN,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0.00229999999999997,0,0,0.0266,0.00960000000000005,NaN,0
2012-07-06,0,0,0,-0.00729999999999997,0,0.00279999999999991,0,0,0,0.0265,0,0,0,0,NaN,0,0,0,0,-0.00339999999999996,0,-0.005,0,0,0,0,0,-0.00509999999999999,0,NaN,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0.00930000000000009,0,0,0.0212000000000001,-0.0248,NaN,0
2012-07-09,0,0,0,-0.011,0,0.00190000000000001,0,0,0,-0.0299,0,0,0,0,NaN,0,0,0,0,-0.028,0,-0.0405,0,0,0,0,0,0.0258,0,NaN,0,0,0,NaN,0,0,0,0,0,NaN,0,0,-0.0185,0,0,-0.0346,-0.0117,NaN,0
2012-07-10,0,0,0,0.000699999999999923,0,-0.00190000000000001,0,0,0,0.00530000000000008,0,0,0,0,NaN,0,0,0,0,0.00609999999999999,0,0.0011000000000001,0,0,0,0,0,0.0201,0,NaN,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0.0212000000000001,0,0,-0.00480000000000003,-0.00590000000000002,NaN,0
2012-07-11,0,0,0.00229999999999997,0.00520000000000009,0.000899999999999901,-0.00370000000000004,0,0.0355000000000001,0,0.0296000000000001,0,0,0,0,NaN,0,0,0,0,-0.0139,0,-0.00109999999999999,0,0,0,0,0,0.0837000000000001,0,NaN,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0.0207999999999999,0,0,0.0144,-0.01,NaN,0
2012-07-12,0,0,-0.0115,-0.0147,-0.0119,-0.00839999999999996,0,-0.00780000000000003,0,-0.0246,0,0,0,0,NaN,0,0,0,0,-0.0299,0,-0.0222,0,0,0,0,-0.0071,0,0,NaN,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0.0089999999999999,0,0,0,-0.0382,NaN,0
2012-07-13,0,0,0.0081,-0.00819999999999999,0.000899999999999901,0,0,0.000499999999999945,0,-0.00419999999999998,0,0,0,0,NaN,0,0,0,0,0.0145,0,-0.00109999999999999,0,0,0,0,-0.0163,0,0,NaN,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0.0179,0.00360000000000005,0,0,0.00629999999999997,NaN,0
2012-07-16,0,0,0,0.00829999999999997,0.00520000000000009,0,0,-0.01,0,0.0159,0,0,0,0,NaN,0,0,0,0,0.0072000000000001,0,0.0150999999999999,0,0,0,0,-0.0113,0,0,NaN,0,0,0,NaN,0,0,0,0,0,NaN,0,0,-0.0264,-0.00360000000000005,0,0,-0.00829999999999997,NaN,0
2012-07-17,0,0,0.0081,0.0126999999999999,0.0137,0.00950000000000006,0,0.0153000000000001,0,-0.0104,0,0,0,0,NaN,0,0,0,0,0.0142,0,0.0190999999999999,0,0,0,0,0.00669999999999993,0,0,NaN,0,0,0,NaN,0,0,0,0,0,NaN,0,0,-0.00229999999999997,0.0216000000000001,0,0,0.0188999999999999,NaN,0
2012-07-18,0,0,0.00459999999999994,0,0.000799999999999912,0,0,0.00160000000000005,0,-0.0221,0,0,0,0,NaN,0,0,0,0,-0.028,0,0,0,0,0,0,-0.00470000000000004,0,0,NaN,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0,-0.00700000000000001,0,0,0,NaN,0
2012-07-19,0,0,0.0137,0,0.0118,0,0,0.00829999999999997,0,0.0355000000000001,0,0,0,0,NaN,0,0,0,0,0.0251999999999999,0,0,0,0,0,0,0.0134000000000001,0,0,NaN,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0,0,0,0,NaN,0
2012-07-20,0,0,0,0,0.00750000000000006,0,0,0.00150000000000006,0,0.00099999999999989,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0.00130000000000008,0,0,NaN,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0.00350000000000006,0,0,0,NaN,0
2012-07-23,0,0,-0.0191,0,-0.00409999999999999,0,0,-0.0201,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,-0.0224,0,0,NaN,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0,-0.0212,0,0,0,NaN,0
2012-07-24,0,0,0.00570000000000004,0,0,0,0,-0.00839999999999996,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,-0.0269,0,0,NaN,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0,-0.0181,0,0,0,NaN,0
2012-07-25,0,0,-0.00109999999999999,0,-0.0158,0,0,-0.000499999999999945,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,-0.0318000000000001,0,0,NaN,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0,-0.0147,0,0,0,NaN,0
2012-07-26,0,0,-0.00229999999999997,0,0.000799999999999912,0,0,-0.00270000000000004,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0.000699999999999923,0,0,NaN,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0.0485,0,0,0,NaN,0
2012-07-27,0,0,0.00570000000000004,0,0.0101,0,0,0.0112000000000001,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0.0392999999999999,0,0,NaN,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0.032,0,0,0,NaN,0
2012-07-30,0,0,0.00790000000000002,0,0.0175000000000001,0,0,0.0125999999999999,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0.0124,0,0.00409999999999999,0,0,NaN,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0.0551999999999999,0.00639999999999996,0,0,NaN,0
2012-07-31,0,0,0.0113000000000001,0,0.000799999999999912,0,0,0.00730000000000008,0,0,0,0,0,0,NaN,0,0,0,0,0,-0.0239,0,0,0,0.0105999999999999,0,0.00750000000000006,0,0,NaN,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0,-0.0163,0.00629999999999997,0,0,NaN,0
2012-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,-0.00519999999999998,0,0,0,-0.0137,0,-0.0177,0,0,NaN,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0,-0.00329999999999997,0,0,0,NaN,0
2012-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0.0069999999999999,0,0,0,-0.0151,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0,-0.00670000000000004,0.00419999999999998,0,0,NaN,0
2012-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0.00170000000000003,0,0,0,-0.004,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0,-0.00839999999999996,0,0,NaN,0
2012-08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0.0418000000000001,0,0,0,0.0193000000000001,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0.1715,NaN,0,0,0,0,0.00839999999999996,0,0,NaN,0
2012-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0.0217000000000001,0,0,0,-0.00780000000000003,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,-0.0495,NaN,0,0,0,-0.0125,0.00209999999999999,0,0,NaN,0
2012-08-08,0,0,0,0,0,0.00370000000000004,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0.00330000000000008,0,0,0,0.00170000000000003,0,0,0,0,NaN,0,0,0,NaN,0,0,0,0,-0.0477,NaN,0,0,0,-0.0127,0.00829999999999997,0,0,NaN,0
2012-08-09,0,0,0,0,0,0.0209999999999999,0,0,0,0,0,0.0184,0,0,NaN,0,0,0,0,0,0.0130999999999999,0,0,0,0.0112000000000001,0,0,0,0,NaN,0,0,0.00439999999999996,NaN,0,0,0,0,0.0706,NaN,0,0,0,0.0128999999999999,0.00409999999999999,0,0,NaN,0
2012-08-10,0,0,0,0,0,-0.00180000000000002,0,0,0,0,0,0.00180000000000002,0,0,NaN,0,0,0,0,0,0,0,0,0,0.00609999999999999,0,0,0,0,NaN,0,0,-0.0153,NaN,0,0,0,0,0.00639999999999996,NaN,0,0,0,0.00320000000000009,0.00209999999999999,0,0,NaN,0
2012-08-13,0,0,0,0,0,-0.00719999999999998,0,0,0,0,0,0.00360000000000005,0,0,NaN,0,0,0,0,0,-0.00160000000000005,0,0,0,-0.00109999999999999,0,0,0,0,NaN,0,0,-0.00439999999999996,NaN,0,0,0,0,-0.0381,NaN,0,0,0,0,-0.00209999999999999,0,0,NaN,0
2012-08-14,0,0,0,0,0,0.01,0,0,0,0,0,-0.00539999999999996,0,0,NaN,0,0,0,0,0,0.0242,0,0,0,0.0215000000000001,0,0,0,0,NaN,0,0,0.0134000000000001,NaN,0,0,0,0,0.0109999999999999,NaN,0,0,0,-0.0158,0.0206,0,0,NaN,0
2012-08-15,0,0,0,0,0,-0.00360000000000005,0,0,0,0,0,-0.00900000000000001,0,0,NaN,0,0,0,0,0,-0.0346,0,0,0,-0.0119,0,0,0,0,NaN,0,0,-0.011,NaN,0,0,0,0,0.00869999999999993,NaN,0,0,0,-0.00960000000000005,-0.0282,0,0,NaN,0
2012-08-16,0,0,0,0,0,0.00540000000000007,0,0,0,0.0438000000000001,0,-0.0128,0,0,NaN,0,0,0,0,0,-0.00649999999999995,0,0,0,-0.0503,0,0,0,0,NaN,0,0,-0.0133,NaN,0,0,0,0,0.00219999999999998,NaN,0,0,0,0,0.00619999999999998,0,0,NaN,0
2012-08-17,0,0,0,0,0,0.00629999999999997,0,0,0,0.0396000000000001,0,0.00550000000000006,0,0,NaN,0,0,0,0,0,-0.0263,0,0,0,-0.0368000000000001,0,0,0,0,NaN,0,0,0.0113000000000001,NaN,0,0,0,0,0.0172000000000001,NaN,0,0,0,0.00649999999999995,0.00819999999999999,0,0,NaN,0
2012-08-20,0,0,0,0,0,-0.00449999999999995,0,0,0,0.0089999999999999,0,0.00180000000000002,0,0,NaN,0,0,0,0,0,0.0269999999999999,0,0,0,0,0,0,0,0,NaN,0,0,-0.00890000000000002,NaN,0,0,0,0,0.00219999999999998,NaN,0,0,0,0.1129,0,0,0,NaN,0
2012-08-21,0,0,0,0,0,-0.000900000000000012,0,0,0,0.0178,0,0.0109999999999999,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0.00449999999999995,NaN,0,0,0,0,0.0553999999999999,NaN,0,0,0,0.0145,0,0,0,NaN,0
2012-08-22,0,0,0,0,0,-0.0081,0,0,0,-0.0284,0,-0.0091,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,-0.0134,NaN,0,0,0,0,-0.0231,NaN,0,0,0,0.0228999999999999,0,0,0,NaN,0
2012-08-23,0,0,0,0,0,0.00540000000000007,0,0,0,0.0112000000000001,0,0.0127999999999999,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0.0159,NaN,0,0,0,0,0.0516000000000001,NaN,0,0,0,0.0530999999999999,0,0,0,NaN,0
2012-08-24,0,0,0,0,0,-0.00719999999999998,0,0,0,0,0,-0.0125999999999999,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,-0.0323,0,NaN,0,0,-0.0201,NaN,0,0,0,0,0.0143,NaN,0,0,0,-0.0292,0,0,0,NaN,0
2012-08-27,0,0,0,0,0,0.00730000000000008,0,0,0,-0.0333,0,-0.0158,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,-0.0292,0,NaN,-0.0594,0,-0.0182,NaN,0,0,0,0.0716000000000001,0,NaN,0,0,0,0.00819999999999999,0,0,0,NaN,0
2012-08-28,0,0,0,0,0,-0.00449999999999995,0,0,0,0.00689999999999991,0,0.00190000000000001,0.0117,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215,0,NaN,0,0,0.00459999999999994,NaN,0,0,0,0.0190999999999999,0,NaN,0,0,0,0,0,0,0,NaN,0
2012-08-29,0,0,0,0,0,0,0,0,0,0.0342,0,0.00190000000000001,-0.00770000000000004,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0.00879999999999992,0,NaN,0.0596000000000001,0,-0.0139,NaN,0,0,0,0.0112000000000001,0,NaN,0,0,0,0.0682,0,0,0,NaN,0
2012-08-30,0,0,0,0,0,0,0,0,0,-0.0155,0,0,-0.0155,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,-0.0261,0,NaN,0,0,0,NaN,0,0,0,-0.0222,0,NaN,0,0,0,-0.0246,0,0,0,NaN,0
